illian,migrt
6587114,20190807
6588472,20190601
6591750,20190722
6598761,20190704
6598878,20190616
6602459,20190601
6607295,20190710
6608561,20190528
6612953,20190520
6619822,20190813
6622091,20190602
6625087,20190714
6626869,20190728
6630581,20190701
6630779,20190713
6632444,20190725
6632750,20190626
6659857,20190713
6663832,20190606
6667646,20190601
6672869,20190808
6677861,20190801
6685666,20190703
6686057,20190714
6688028,20190727
6702915,20190601
6703631,20190701
6706213,20190613
6706610,20190801
6708616,20190805
6712080,20190711
6718431,20190701
6719874,20190804
6722744,20190801
6723083,20190701
6730985,20190803
6731700,20190607
6740753,20190619
6741566,20190508
6745232,20190720
6746295,20190711
6750604,20190619
6765379,20190601
6769345,20190601
6774430,20190704
6775116,20190510
6787919,20190701
6808988,20190821
6809685,20190702
6815840,20190726
6819242,20190625
6824291,20190802
6831226,20190801
6834848,20190713
6837293,20190602
6841589,20190606
6842284,20190716
6843615,20190813
6854307,20190528
6855560,20190801
6859428,20190801
6868433,20190525
6881713,20190814
6885252,20190602
6888872,20190801
6891045,20190808
6891168,20190706
6894505,20190601
6898977,20190729
6904405,20190622
6907374,20190601
6909059,20190621
6916709,20190619
6917440,20190801
6918205,20190702
6922595,20190723
6923555,20190701
6926846,20190801
6927814,20190604
6931914,20190803
6937512,20190713
6961404,20190801
6966810,20190601
6984086,20190801
6985035,20190720
6986850,20190702
6988067,20190713
6989642,20190610
6991803,20190701
6995034,20190602
6998011,20190730
7007335,20190803
7009546,20190629
7013180,20190531
7013946,20190701
7015982,20190701
7021818,20190526
7022881,20190720
7028604,20190701
7032087,20190721
7032524,20190721
7037159,20190617
7037322,20190707
7037485,20190601
7046704,20190516
7047050,20190622
7047294,20190701
7049451,20190701
7053622,20190610
7057852,20190601
7059945,20190601
7062036,20190601
7062879,20190801
7063193,20190607
7063413,20190818
7072978,20190802
7074391,20190801
7075965,20190802
7078278,20190701
7080989,20190702
7086709,20190622
7090248,20190709
7091740,20190702
7093771,20190701
7098561,20190801
7101767,20190514
7102874,20190701
7105017,20190706
7106851,20190817
7114161,20190801
7116302,20190603
7120348,20190601
7120517,20190701
7122320,20190708
7127639,20190713
7138787,20190707
7139594,20190602
7142063,20190604
7142267,20190714
7143532,20190701
7144263,20190618
7145862,20190524
7149868,20190702
7150379,20190713
7155842,20190802
7162670,20190706
7175058,20190816
7186132,20190606
7187237,20190606
7190815,20190729
7196636,20190605
7201966,20190601
7203438,20190730
7203631,20190701
7204066,20190606
7206396,20190601
7209467,20190706
7211458,20190702
7211646,20190623
7220057,20190512
7220128,20190611
7227564,20190805
7229258,20190731
7236072,20190614
7245518,20190801
7249392,20190701
7250608,20190707
7253143,20190611
7257695,20190728
7261813,20190812
7263370,20190528
7266560,20190804
7269370,20190601
7270607,20190704
7270693,20190801
7271041,20190717
7275872,20190624
7279728,20190603
7282495,20190701
7285039,20190817
7285055,20190601
7285840,20190623
7286408,20190710
7289873,20190801
7297796,20190601
7302217,20190812
7303316,20190725
7307722,20190701
7309703,20190505
7313891,20190701
7321880,20190530
7322913,20190722
7327306,20190728
7334086,20190701
7335712,20190801
7337785,20190803
7337846,20190801
7341613,20190731
7342460,20190604
7343144,20190807
7344286,20190602
7346095,20190604
7347195,20190802
7348912,20190701
7352450,20190701
7354002,20190619
7356537,20190803
7356962,20190705
7362519,20190707
7365902,20190704
7378046,20190701
7379958,20190701
7382252,20190708
7385475,20190731
7392672,20190630
7393786,20190704
7394397,20190504
7397152,20190518
7398355,20190809
7400403,20190815
7407117,20190701
7407128,20190702
7409527,20190613
7413024,20190701
7416651,20190601
7418588,20190712
7420517,20190614
7425289,20190701
7432596,20190731
7433755,20190626
7435497,20190713
7437929,20190602
7449666,20190629
7454060,20190601
7460475,20190512
7461392,20190801
7464017,20190702
7465897,20190804
7466093,20190801
7469685,20190604
7476593,20190714
7477809,20190701
7479625,20190603
7480324,20190801
7483123,20190603
7486283,20190527
7492171,20190701
7492491,20190611
7495557,20190605
7498567,20190702
7501214,20190703
7501297,20190718
7505836,20190618
7506996,20190812
7518501,20190701
7519927,20190707
7520413,20190624
7528100,20190607
7532472,20190630
7539439,20190601
7541871,20190813
7545082,20190623
7547289,20190515
7547833,20190515
7550446,20190803
7550574,20190702
7560205,20190720
7560674,20190721
7563355,20190505
7563461,20190704
7570685,20190803
7580024,20190702
7582422,20190603
7584169,20190804
7586612,20190506
7587798,20190801
7593806,20190802
7595075,20190801
7599214,20190601
7606431,20190601
7611023,20190603
7615097,20190615
7625472,20190702
7626185,20190801
7632238,20190701
7633209,20190819
7636572,20190603
7637863,20190601
7643717,20190801
7645395,20190805
7651748,20190710
7653315,20190801
7653861,20190818
7669159,20190608
7669481,20190604
7671517,20190713
7672868,20190713
7673425,20190603
7677027,20190718
7678844,20190601
7682594,20190701
7696208,20190601
7697820,20190807
7698755,20190510
7702238,20190801
7706369,20190701
7710928,20190811
7713933,20190601
7722091,20190704
7726894,20190612
7729158,20190801
7731949,20190713
7744885,20190720
7745636,20190608
7755958,20190615
7766806,20190610
7768191,20190722
7768714,20190727
7768781,20190512
7769026,20190520
7769097,20190804
7769352,20190611
7770977,20190702
7772911,20190801
7776863,20190602
7779735,20190708
7781651,20190602
7783678,20190729
7783699,20190721
7796163,20190501
7799477,20190611
7808563,20190714
7811134,20190601
7812112,20190601
7813176,20190609
7816074,20190601
7816276,20190801
7823042,20190701
7826124,20190705
7826827,20190801
7827370,20190617
7828149,20190701
7829940,20190614
7832674,20190701
7833785,20190801
7837052,20190704
7848545,20190701
7851566,20190604
7856302,20190721
7878887,20190804
7879834,20190817
7880039,20190604
7882634,20190717
7887189,20190706
7887501,20190528
7890911,20190801
7891190,20190715
7893675,20190816
7894607,20190701
7897098,20190501
7897225,20190628
7901333,20190601
7901932,20190824
7904173,20190609
7905610,20190526
7905836,20190601
7911950,20190622
7917559,20190801
7921200,20190806
7930827,20190718
7934376,20190709
7945759,20190701
7948434,20190602
7955601,20190706
7957600,20190716
7963326,20190812
7965327,20190606
7967776,20190801
7970405,20190801
7979510,20190606
7982911,20190706
7992074,20190804
8005028,20190607
8022413,20190717
8035381,20190607
8036434,20190714
8036623,20190714
8037402,20190714
8048732,20190702
8050339,20190728
8051261,20190601
8053908,20190603
8054240,20190621
8059342,20190801
8059617,20190704
8061103,20190723
8068168,20190709
8070439,20190624
8074357,20190806
8075908,20190601
8076367,20190801
8079861,20190727
8079980,20190801
8087337,20190531
8090438,20190801
8094392,20190619
8094611,20190717
8095491,20190720
8101158,20190601
8112525,20190706
8114826,20190801
8115185,20190615
8116244,20190601
8117611,20190716
8127111,20190724
8130758,20190703
8130901,20190601
8134074,20190604
8143342,20190716
8144012,20190803
8148234,20190706
8148557,20190727
8149913,20190626
8157776,20190613
8160745,20190703
8170030,20190601
8170295,20190813
8177724,20190701
8178101,20190801
8186877,20190601
8191465,20190808
8194178,20190601
8200345,20190804
8206219,20190803
8207764,20190615
8209145,20190706
8219635,20190727
8224378,20190719
8225029,20190701
8227673,20190624
8228430,20190701
8230821,20190601
8232947,20190801
8244228,20190601
8247194,20190820
8258419,20190808
8261670,20190721
8271944,20190720
8273441,20190701
8273838,20190603
8275178,20190701
8276901,20190505
8282700,20190619
8285799,20190718
8288117,20190603
8290715,20190625
8291438,20190803
8297293,20190707
8298552,20190703
8300179,20190619
8311694,20190615
8321463,20190601
8325484,20190811
8326442,20190701
8326648,20190601
8336609,20190602
8344183,20190701
8344347,20190706
8346362,20190616
8350876,20190603
8353636,20190601
8361466,20190707
8365113,20190720
8368132,20190707
8368423,20190529
8368627,20190615
8370730,20190711
8370889,20190602
8372509,20190720
8380716,20190810
8380853,20190718
8390575,20190810
8399280,20190701
8410588,20190701
8412536,20190821
8421904,20190601
8429140,20190601
8432047,20190807
8432346,20190731
8438229,20190601
8440353,20190601
8441094,20190606
8442127,20190701
8442436,20190602
8447845,20190719
8454226,20190802
8463604,20190817
8464431,20190701
8469089,20190801
8473215,20190505
8473350,20190701
8475698,20190604
8476412,20190720
8478760,20190615
8485144,20190804
8490996,20190602
8495416,20190702
8496070,20190601
8496376,20190704
8501773,20190602
8506563,20190702
8508982,20190526
8510768,20190704
8519359,20190708
8522561,20190506
8524999,20190623
8525860,20190531
8525901,20190521
8527699,20190601
8529201,20190722
8542315,20190602
8546612,20190712
8546923,20190801
8553097,20190617
8555753,20190601
8556150,20190612
8557213,20190801
8559163,20190801
8561322,20190702
8563624,20190803
8565731,20190601
8572999,20190711
8573359,20190704
8575093,20190801
8579728,20190802
8583286,20190612
8588647,20190706
8597536,20190703
8599633,20190705
8600824,20190705
8602263,20190801
8605587,20190515
8608133,20190713
8609917,20190601
8610527,20190819
8613463,20190801
8614077,20190701
8614296,20190804
8616370,20190607
8617147,20190701
8619525,20190608
8626781,20190602
8632772,20190804
8641912,20190702
8643394,20190624
8648516,20190620
8656770,20190513
8661406,20190607
8668747,20190703
8670876,20190601
8688300,20190802
8689885,20190817
8696985,20190601
8697866,20190616
8698955,20190630
8701562,20190703
8705393,20190609
8712125,20190512
8721978,20190630
8722362,20190814
8722534,20190712
8726379,20190811
8726862,20190505
8730719,20190701
8732355,20190601
8741779,20190717
8745097,20190620
8753828,20190702
8755270,20190629
8766314,20190801
8781872,20190518
8783870,20190715
8785834,20190731
8794291,20190701
8795150,20190712
8797319,20190817
8799775,20190601
8803107,20190520
8804208,20190721
8804208,20190721
8806571,20190805
8811468,20190604
8814948,20190801
8818491,20190709
8824868,20190705
8824970,20190729
8827151,20190625
8837877,20190612
8839645,20190713
8841913,20190801
8845663,20190702
8845892,20190801
8847954,20190709
8848166,20190720
8852562,20190611
8852793,20190610
8860119,20190802
8862085,20190602
8864306,20190601
8865512,20190801
8865744,20190810
8867447,20190801
8867706,20190616
8868953,20190807
8877347,20190627
8877504,20190714
8877895,20190701
8877957,20190801
8886377,20190702
8892548,20190525
8897397,20190701
8902697,20190708
8906504,20190815
8907358,20190728
8908706,20190511
8909358,20190807
8909691,20190629
8911803,20190601
8911830,20190511
8916828,20190601
8922278,20190608
8943960,20190702
8945207,20190721
8946266,20190703
8947159,20190601
8952654,20190801
8959247,20190608
8962276,20190703
8962711,20190607
8970767,20190810
8971380,20190701
8971586,20190601
8980351,20190701
8982358,20190702
8996477,20190503
8996824,20190601
8997045,20190611
9010392,20190728
9012144,20190521
9013515,20190801
9014884,20190709
9022540,20190728
9022684,20190507
9023565,20190727
9024454,20190714
9029073,20190626
9042125,20190804
9043078,20190802
9060978,20190601
9063092,20190607
9068690,20190705
9070876,20190608
9071857,20190619
9072707,20190601
9077201,20190701
9081418,20190701
9081757,20190703
9085016,20190703
9091566,20190809
9095756,20190526
9099841,20190525
9107152,20190817
9107439,20190801
9112956,20190702
9117974,20190707
9128102,20190711
9129377,20190701
9130989,20190704
9132298,20190701
9133026,20190804
9134032,20190801
9136008,20190630
9138813,20190709
9143909,20190720
9144045,20190601
9145969,20190708
9147313,20190531
9152961,20190702
9154485,20190802
9159095,20190707
9162151,20190625
9175580,20190801
9177967,20190706
9182160,20190709
9184180,20190802
9184916,20190714
9185413,20190801
9187304,20190604
9192301,20190814
9194752,20190525
9199128,20190712
9199490,20190620
9202691,20190728
9205693,20190713
9228500,20190709
9229407,20190802
9229830,20190703
9232527,20190704
9234073,20190810
9235644,20190512
9235835,20190602
9237473,20190701
9238770,20190604
9242808,20190512
9243848,20190801
9246418,20190602
9246737,20190706
9247361,20190724
9250049,20190801
9253681,20190622
9255179,20190601
9260758,20190609
9261820,20190601
9272281,20190524
9276273,20190601
9285602,20190802
9286425,20190707
9287339,20190801
9292705,20190801
9293993,20190601
9299263,20190701
9303790,20190608
9307604,20190801
9315901,20190714
9320005,20190701
9323589,20190602
9326100,20190701
9328855,20190803
9329048,20190701
9329998,20190726
9334762,20190805
9338696,20190709
9338798,20190612
9342510,20190714
9353325,20190707
9359347,20190718
9363215,20190701
9369523,20190804
9369781,20190601
9370556,20190703
9374711,20190705
9376301,20190702
9378016,20190703
9379032,20190701
9379548,20190811
9384502,20190608
9385117,20190701
9385349,20190506
9387820,20190630
9396881,20190801
9402640,20190627
9403528,20190531
9405427,20190709
9405446,20190702
9410170,20190613
9411318,20190526
9413811,20190807
9429705,20190706
9431198,20190805
9432955,20190601
9433638,20190702
9437107,20190615
9437568,20190808
9439256,20190701
9446732,20190630
9465747,20190824
9471407,20190602
9473107,20190701
9473512,20190605
9475638,20190702
9486653,20190801
9490360,20190506
9495865,20190801
9496988,20190729
9502363,20190713
9502654,20190711
9503968,20190720
9506497,20190526
9509660,20190804
9516218,20190525
9516477,20190703
9516821,20190714
9518436,20190601
9519088,20190701
9522538,20190702
9524327,20190801
9526437,20190606
9526764,20190801
9528202,20190603
9531233,20190812
9534836,20190616
9541371,20190625
9543482,20190615
9543973,20190619
9544405,20190707
9551212,20190701
9565193,20190619
9571315,20190714
9575690,20190516
9588953,20190605
9590231,20190604
9591129,20190712
9596659,20190703
9599284,20190713
9601785,20190609
9604387,20190702
9605533,20190701
9606804,20190601
9611058,20190801
9612834,20190701
9619920,20190701
9623554,20190701
9637226,20190523
9638970,20190805
9640556,20190701
9646494,20190520
9652011,20190801
9656224,20190520
9661833,20190701
9662431,20190721
9667882,20190808
9674381,20190629
9680615,20190806
9684337,20190711
9689786,20190607
9690669,20190701
9701186,20190507
9702494,20190603
9708503,20190830
9716238,20190629
9717149,20190701
9717953,20190609
9720806,20190515
9723594,20190801
9732823,20190601
9733746,20190702
9734190,20190728
9734743,20190716
9736247,20190601
9741622,20190608
9743460,20190801
9744029,20190801
9747193,20190707
9748895,20190801
9751185,20190603
9765381,20190603
9779279,20190802
9781657,20190601
9782869,20190701
9785664,20190721
9787552,20190803
9788126,20190613
9789275,20190731
9791157,20190601
9792920,20190801
9794103,20190803
9797372,20190524
9801380,20190705
9804937,20190801
9809919,20190524
9813660,20190601
9824649,20190801
9824691,20190703
9843117,20190806
9850004,20190803
9851450,20190505
9851499,20190607
9856837,20190801
9863037,20190802
9864445,20190615
9865599,20190702
9867818,20190619
9868993,20190708
